measure_id,measure_name,ibge_code,muni_name,state_id,state,cause_id,cause_name,sex_id,sex,age_id,age_name,year,metric,mx,lower,upper
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2011,Rate,5.037455991,3.293300828,7.654305239
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2012,Rate,4.768999046,3.084816301,7.404962305
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2013,Rate,4.939023066,3.13553871,7.837504976
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2014,Rate,4.738981119,2.917571453,7.448292396
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2015,Rate,4.64236568,2.8256525,7.456276275
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2001,Rate,3.13887245,2.008893853,4.571597803
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2002,Rate,3.014229869,1.968374564,4.436798248
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2003,Rate,2.791939512,1.804370531,4.141099442
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2004,Rate,2.561072316,1.663908824,3.716122649
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2005,Rate,2.302148676,1.484517105,3.361032663
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2006,Rate,2.253286701,1.431819241,3.328471625
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2007,Rate,2.140412457,1.364507784,3.1700157
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2008,Rate,2.090981835,1.321016953,3.158888179
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2009,Rate,1.92703139,1.195204658,2.89968139
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2010,Rate,1.805187062,1.107913767,2.751222566
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2011,Rate,1.684832877,1.025579909,2.588817343
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2012,Rate,1.590763954,0.951908135,2.48984154
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2013,Rate,1.588504378,0.962027203,2.478481481
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2014,Rate,1.5480232,0.915149468,2.442134106
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2015,Rate,1.515860831,0.867869348,2.461119172
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2001,Rate,6.079807103,4.348629764,8.449092864
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2002,Rate,5.933282691,4.271796124,8.039407525
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2003,Rate,5.739552373,4.159289671,7.899133624
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2004,Rate,5.440324084,3.930912759,7.425534607
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2005,Rate,4.81691148,3.490335718,6.61217612
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2006,Rate,4.839134464,3.523039152,6.566490918
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2007,Rate,4.629090957,3.368798642,6.371732744
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2008,Rate,4.432799411,3.227292279,6.110801313
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2009,Rate,4.016108569,2.88841934,5.474604732
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2010,Rate,3.954925572,2.830144041,5.625930869
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2011,Rate,3.619886477,2.56637439,5.202535731
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2012,Rate,3.403628562,2.373797861,4.892912645
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2013,Rate,3.479849887,2.434633289,5.18610115
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2014,Rate,3.332396659,2.258155364,4.803960662
1,Deaths,130014,Apui,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2015,Rate,3.250969367,2.19134884,4.820526244
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2001,Rate,7.658917813,4.232578901,13.00373929
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2002,Rate,7.424047043,4.207752872,12.32012819
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2003,Rate,7.442369675,4.280367235,12.41501146
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2004,Rate,7.188407352,4.220352764,12.03452153
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2005,Rate,6.251074349,3.631998793,10.22807991
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2006,Rate,6.152706973,3.466710562,10.31575352
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2007,Rate,5.893877277,3.321067983,9.888502267
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2008,Rate,5.674915508,3.121570478,9.548953049
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2009,Rate,5.246983683,2.846443445,9.0341325
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2010,Rate,5.440445318,2.953451301,9.363824065
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2011,Rate,4.840746061,2.63705723,8.447078075
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2012,Rate,4.499987063,2.301163759,7.859648131
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2013,Rate,4.54722282,2.267079287,8.335138716
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2014,Rate,4.44969913,2.176410935,8.073920362
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2015,Rate,4.323106307,1.986170274,8.109455804
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2001,Rate,6.272022441,3.540449903,10.21323045
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2002,Rate,6.002199873,3.482971295,9.702958432
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2003,Rate,5.712668221,3.303308125,9.257388861
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2004,Rate,5.363865035,3.109294143,8.778691568
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2005,Rate,4.869290704,2.785260123,7.999215073
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2006,Rate,4.634690528,2.689751283,7.659455628
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2007,Rate,4.460174345,2.530104444,7.390962602
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2008,Rate,4.506142506,2.512292508,7.571519278
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2009,Rate,4.161411152,2.340231897,6.961588165
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2010,Rate,3.94097166,2.171765597,6.608508633
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2011,Rate,3.639433093,2.022064631,6.256691906
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2012,Rate,3.440374822,1.852196253,6.013404042
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2013,Rate,3.411178833,1.798466531,5.992316125
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2014,Rate,3.36732813,1.76759934,6.073481918
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2015,Rate,3.268572039,1.664506865,5.977678378
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2001,Rate,6.992107967,4.665926386,10.27372111
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2002,Rate,6.747307923,4.523486855,9.92026246
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2003,Rate,6.647427801,4.508555149,9.680926744
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2004,Rate,6.351206354,4.377293612,9.27528656
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2005,Rate,5.620960727,3.826571224,8.130795898
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2006,Rate,5.476065287,3.724122687,8.047011212
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2007,Rate,5.216374274,3.471118355,7.458986584
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2008,Rate,5.094526085,3.389517464,7.393470879
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2009,Rate,4.709866283,3.089643215,6.8332247
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2010,Rate,4.771078047,3.128084546,6.959091376
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2011,Rate,4.292460244,2.758730752,6.430426664
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2012,Rate,4.020725888,2.544917128,6.163920749
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2013,Rate,4.044182564,2.493671705,6.239317931
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2014,Rate,3.976401588,2.418508797,6.238803071
1,Deaths,130020,Atalaia Do Norte,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2015,Rate,3.865802879,2.28053018,6.21035059
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2001,Rate,6.692601403,4.409445386,9.780171889
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2002,Rate,6.3577973,4.268194963,9.181870426
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2003,Rate,6.33997424,4.262853101,9.136043276
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2004,Rate,6.280001786,4.146993355,8.938027615
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2005,Rate,5.894391635,3.918865878,8.44857132
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2006,Rate,5.840705913,3.875436029,8.514542104
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2007,Rate,5.622682113,3.778053007,8.090404388
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2008,Rate,5.60179302,3.683095352,8.231274197
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2009,Rate,5.606445211,3.600720496,8.186438534
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2010,Rate,5.535739912,3.551910246,8.104577104
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2011,Rate,5.337463663,3.416480633,7.82516034
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2012,Rate,5.161939525,3.200160372,7.731721213
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2013,Rate,5.18347767,3.19091204,7.83854476
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2014,Rate,5.038284657,3.087330552,7.831550151
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2015,Rate,4.945384697,2.978462816,7.66955472
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2001,Rate,3.408328698,2.276643823,5.062371474
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2002,Rate,3.279530551,2.182714541,4.831576621
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2003,Rate,3.205258853,2.095356219,4.690796148
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2004,Rate,3.105678391,2.069683598,4.637542804
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2005,Rate,2.953803806,1.961990223,4.362835242
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2006,Rate,2.935404954,1.898167297,4.407151763
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2007,Rate,2.893865876,1.865237087,4.39794132
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2008,Rate,2.998053298,1.905607572,4.575724843
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2009,Rate,2.966485578,1.921190335,4.505956445
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2010,Rate,2.851222264,1.822404244,4.424841684
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2011,Rate,2.744946033,1.702997917,4.290400325
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2012,Rate,2.615340419,1.589830321,4.208974408
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2013,Rate,2.583646516,1.530039642,4.226114845
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2014,Rate,2.561495057,1.50233994,4.201669169
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2015,Rate,2.521377711,1.457164071,4.195069045
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2001,Rate,5.142987108,3.805904044,6.938743183
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2002,Rate,4.906855795,3.645106171,6.677362531
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2003,Rate,4.847994617,3.62424707,6.489626346
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2004,Rate,4.770935194,3.505010101,6.438555435
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2005,Rate,4.50196863,3.322553809,6.037217535
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2006,Rate,4.457227045,3.287123602,5.97755384
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2007,Rate,4.351374236,3.18841095,5.902834331
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2008,Rate,4.392763185,3.186430438,6.061320993
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2009,Rate,4.377208086,3.120098864,5.984568523
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2010,Rate,4.269158263,3.038766862,5.878000646
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2011,Rate,4.120295116,2.941552384,5.68203178
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2012,Rate,3.96271488,2.798848876,5.503828664
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2013,Rate,3.954046928,2.748586504,5.620438314
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2014,Rate,3.865791736,2.633933222,5.520956788
1,Deaths,130030,Autazes,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2015,Rate,3.797568571,2.584868001,5.365023022
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2001,Rate,5.163705533,3.430125207,7.371419859
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2002,Rate,4.960526885,3.364532725,7.11109433
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2003,Rate,5.37079976,3.635507875,7.634197045
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2004,Rate,4.829470562,3.303786915,6.864051892
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2005,Rate,4.546347199,3.037937177,6.515863098
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2006,Rate,4.330691312,2.946033351,6.169090208
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2007,Rate,4.257900701,2.897216051,6.120226569
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2008,Rate,4.015130243,2.718209193,5.944748754
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2009,Rate,3.774786684,2.53264297,5.438969736
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2010,Rate,3.748732247,2.499136994,5.419217022
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2011,Rate,3.54942924,2.297943352,5.30531402
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2012,Rate,3.343147055,2.183309863,4.962800416
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2013,Rate,3.41371588,2.198656594,5.193844224
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2014,Rate,3.354250769,2.108502549,5.093480359
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,1,Male,27,Age-standardized,2015,Rate,3.144686401,1.924628772,4.947993287
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2001,Rate,3.310276157,2.266314975,4.814160869
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2002,Rate,3.145827107,2.117074388,4.496979659
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2003,Rate,3.100846439,2.120096762,4.451536919
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2004,Rate,2.847469332,1.969217799,4.092097112
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2005,Rate,2.63550482,1.805274335,3.797763298
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2006,Rate,2.519657962,1.709459319,3.575088335
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2007,Rate,2.457670984,1.647355548,3.522287741
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2008,Rate,2.436561706,1.648163116,3.500300193
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2009,Rate,2.271273328,1.501957586,3.299596371
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2010,Rate,2.148509866,1.393078599,3.109090919
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2011,Rate,2.025552338,1.302295638,2.980975933
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2012,Rate,1.90346778,1.203576502,2.860249241
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2013,Rate,1.888183989,1.193762421,2.824457027
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2014,Rate,1.837674653,1.158531831,2.829430872
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,2,Female,27,Age-standardized,2015,Rate,1.765663845,1.102192515,2.745986644
1,Deaths,130040,Barcelos,4752,Amazonas,297,Tuberculosis,3,Both,27,Age-standardized,2001,Rate,4.298223582,3.209594947,5.703684513
